sample_date,datetime,station_code,latitude,longitude,event_id,lab_comments,wy,tide,microcystis,secchi,water_temp,conductivity,specific_conductance,do,ph,turbidity,flag_pqc,comment_pqc,chlorophyll,pheophytin,diss_ammonia_sign,diss_ammonia,diss_calcium,diss_chloride,diss_nitrate_nitrite_sign,diss_nitrate_nitrite,doc,toc,don,diss_orthophos_sign,diss_orthophos,tot_phos,diss_silica,tds,tss,vss,tkn
2/11/2003,2/11/2003 9:15,SHR,NA,NA,SHR_2003-02-11 09:15:00,NA,NA,NA,NA,0.45,9,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/14/2003,2/14/2003 8:30,SHR,NA,NA,SHR_2003-02-14 08:30:00,NA,NA,NA,NA,0.55,10.9,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/18/2003,2/18/2003 9:02,SHR,NA,NA,SHR_2003-02-18 09:02:00,NA,NA,NA,NA,0.28,11.4,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2003,3/5/2003 9:24,SHR,NA,NA,SHR_2003-03-05 09:24:00,NA,NA,NA,NA,0.75,12.6,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2003,3/12/2003 8:45,SHR,NA,NA,SHR_2003-03-12 08:45:00,NA,NA,NA,NA,0.5,14.2,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/18/2003,3/18/2003 9:00,SHR,NA,NA,SHR_2003-03-18 09:00:00,NA,NA,NA,NA,0.12,13.1,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/2003,4/1/2003 9:00,SHR,NA,NA,SHR_2003-04-01 09:00:00,NA,NA,NA,NA,0.6,15.3,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2003,4/14/2003 9:00,SHR,NA,NA,SHR_2003-04-14 09:00:00,NA,NA,NA,NA,0.6,14,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2003,5/5/2003 9:00,SHR,NA,NA,SHR_2003-05-05 09:00:00,NA,NA,NA,NA,0.28,14,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/2003,5/7/2003 9:00,SHR,NA,NA,SHR_2003-05-07 09:00:00,NA,NA,NA,NA,0.29,14.6,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2003,5/9/2003 16:15,SHR,NA,NA,SHR_2003-05-09 16:15:00,NA,NA,NA,NA,0.36,14.3,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2003,5/12/2003 8:48,SHR,NA,NA,SHR_2003-05-12 08:48:00,NA,NA,NA,NA,0.48,15.3,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/2003,5/14/2003 8:42,SHR,NA,NA,SHR_2003-05-14 08:42:00,NA,NA,NA,NA,0.5,17,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2003,5/16/2003 12:56,SHR,NA,NA,SHR_2003-05-16 12:56:00,NA,NA,NA,NA,0.42,17.5,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/23/2003,5/23/2003 13:00,SHR,NA,NA,SHR_2003-05-23 13:00:00,NA,NA,NA,NA,0.49,18.8,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/28/2003,5/28/2003 8:57,SHR,NA,NA,SHR_2003-05-28 08:57:00,NA,NA,NA,NA,0.56,19,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/2003,6/4/2003 8:53,SHR,NA,NA,SHR_2003-06-04 08:53:00,NA,NA,NA,NA,0.6,19.3,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/2003,6/11/2003 8:38,SHR,NA,NA,SHR_2003-06-11 08:38:00,NA,NA,NA,NA,0.7,19,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/2003,6/18/2003 8:55,SHR,NA,NA,SHR_2003-06-18 08:55:00,NA,NA,NA,NA,0.6,20.6,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/2003,6/25/2003 9:00,SHR,NA,NA,SHR_2003-06-25 09:00:00,NA,NA,NA,NA,0.7,21,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2004,1/8/2004 10:50,SHR,NA,NA,SHR_2004-01-08 10:50:00,NA,NA,NA,NA,0.4,8.3,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/9/2004,1/9/2004 10:17,SHR,NA,NA,SHR_2004-01-09 10:17:00,NA,NA,NA,NA,0.37,8.9,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/23/2004,1/23/2004 9:38,SHR,NA,NA,SHR_2004-01-23 09:38:00,NA,NA,NA,NA,0.61,9.4,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/13/2004,2/13/2004 9:30,SHR,NA,NA,SHR_2004-02-13 09:30:00,NA,NA,NA,NA,0.54,9.7,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/25/2004,2/25/2004 10:00,SHR,NA,NA,SHR_2004-02-25 10:00:00,NA,NA,NA,NA,0.24,11.1,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2004,3/10/2004 12:41,SHR,NA,NA,SHR_2004-03-10 12:41:00,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/19/2004,3/19/2004 9:45,SHR,NA,NA,SHR_2004-03-19 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/2004,3/23/2004 10:00,SHR,NA,NA,SHR_2004-03-23 10:00:00,NA,NA,NA,NA,0.49,16,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/2004,4/9/2004 9:15,SHR,NA,NA,SHR_2004-04-09 09:15:00,NA,NA,NA,NA,0.85,14.7,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2004,4/23/2004 9:15,SHR,NA,NA,SHR_2004-04-23 09:15:00,NA,NA,NA,NA,0.78,14.6,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/2004,4/26/2004 9:15,SHR,NA,NA,SHR_2004-04-26 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2004,5/12/2004 9:45,SHR,NA,NA,SHR_2004-05-12 09:45:00,NA,NA,NA,NA,0.71,18.6,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/2004,5/21/2004 10:20,SHR,NA,NA,SHR_2004-05-21 10:20:00,NA,NA,NA,NA,1,19.5,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/2004,6/18/2004 15:00,SHR,NA,NA,SHR_2004-06-18 15:00:00,NA,NA,NA,NA,0.62,21.9,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/29/2004,12/29/2004 10:41,SHR,NA,NA,SHR_2004-12-29 10:41:00,NA,NA,NA,NA,0.21,8.9,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/5/2005,1/5/2005 10:00,SHR,NA,NA,SHR_2005-01-05 10:00:00,NA,NA,NA,NA,0.21,8.9,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/11/2005,1/11/2005 10:30,SHR,NA,NA,SHR_2005-01-11 10:30:00,NA,NA,NA,NA,0.23,8.1,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/14/2005,1/14/2005 9:52,SHR,NA,NA,SHR_2005-01-14 09:52:00,NA,NA,NA,NA,0.16,8,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/18/2005,1/18/2005 11:05,SHR,NA,NA,SHR_2005-01-18 11:05:00,NA,NA,NA,NA,0.35,8.4,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/25/2005,1/25/2005 9:44,SHR,NA,NA,SHR_2005-01-25 09:44:00,NA,NA,NA,NA,0.48,9.3,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/1/2005,2/1/2005 10:00,SHR,NA,NA,SHR_2005-02-01 10:00:00,NA,NA,NA,NA,0.16,9.9,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/8/2005,2/8/2005 14:00,SHR,NA,NA,SHR_2005-02-08 14:00:00,NA,NA,NA,NA,0.5,11.4,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/24/2005,2/24/2005 11:14,SHR,NA,NA,SHR_2005-02-24 11:14:00,NA,NA,NA,NA,0.21,12.6,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/3/2005,3/3/2005 14:23,SHR,NA,NA,SHR_2005-03-03 14:23:00,NA,NA,NA,NA,0.26,13.3,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2005,3/8/2005 10:47,SHR,NA,NA,SHR_2005-03-08 10:47:00,NA,NA,NA,NA,0.47,14.6,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/2005,3/22/2005 10:50,SHR,NA,NA,SHR_2005-03-22 10:50:00,NA,NA,NA,NA,0.8,12.6,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2005,3/29/2005 15:50,SHR,NA,NA,SHR_2005-03-29 15:50:00,NA,NA,NA,NA,0.29,13.3,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2005,4/4/2005 10:22,SHR,NA,NA,SHR_2005-04-04 10:22:00,NA,NA,NA,NA,0.42,13.6,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2005,4/11/2005 14:30,SHR,NA,NA,SHR_2005-04-11 14:30:00,NA,NA,NA,NA,0.47,15.3,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/2005,4/22/2005 13:25,SHR,NA,NA,SHR_2005-04-22 13:25:00,NA,NA,NA,NA,NA,16.7,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/2005,4/26/2005 13:05,SHR,NA,NA,SHR_2005-04-26 13:05:00,NA,NA,NA,NA,0.8,16.5,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/2005,5/10/2005 15:55,SHR,NA,NA,SHR_2005-05-10 15:55:00,NA,NA,NA,NA,0.32,16.8,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/2005,5/27/2005 10:40,SHR,NA,NA,SHR_2005-05-27 10:40:00,NA,NA,NA,NA,0.35,19,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/2005,6/3/2005 10:30,SHR,NA,NA,SHR_2005-06-03 10:30:00,NA,NA,NA,NA,0.43,18.2,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/22/2005,6/22/2005 13:34,SHR,NA,NA,SHR_2005-06-22 13:34:00,NA,NA,NA,NA,0.8,19.1,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/10/2006,1/10/2006 9:16,SHR,NA,NA,SHR_2006-01-10 09:16:00,NA,NA,NA,NA,0.2,10.1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/19/2006,1/19/2006 9:51,SHR,NA,NA,SHR_2006-01-19 09:51:00,NA,NA,NA,NA,0.2,9.5,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/26/2006,1/26/2006 9:33,SHR,NA,NA,SHR_2006-01-26 09:33:00,NA,NA,NA,NA,0.34,9.6,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/2/2006,2/2/2006 9:40,SHR,NA,NA,SHR_2006-02-02 09:40:00,NA,NA,NA,NA,0.33,10.1,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/17/2006,2/17/2006 14:23,SHR,NA,NA,SHR_2006-02-17 14:23:00,NA,NA,NA,NA,0.4,10.6,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/28/2006,2/28/2006 9:30,SHR,NA,NA,SHR_2006-02-28 09:30:00,NA,NA,NA,NA,0.26,11.2,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2006,3/8/2006 9:17,SHR,NA,NA,SHR_2006-03-08 09:17:00,NA,NA,NA,NA,0.24,10.1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/15/2006,3/15/2006 9:04,SHR,NA,NA,SHR_2006-03-15 09:04:00,NA,NA,NA,NA,0.31,9.5,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/2006,3/23/2006 13:29,SHR,NA,NA,SHR_2006-03-23 13:29:00,NA,NA,NA,NA,0.36,11.5,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2006,3/29/2006 9:33,SHR,NA,NA,SHR_2006-03-29 09:33:00,NA,NA,NA,NA,0.31,11.4,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/2006,4/6/2006 10:39,SHR,NA,NA,SHR_2006-04-06 10:39:00,NA,NA,NA,NA,0.3,10.2,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2006,4/13/2006 9:08,SHR,NA,NA,SHR_2006-04-13 09:08:00,NA,NA,NA,NA,0.32,12,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2006,4/19/2006 10:26,SHR,NA,NA,SHR_2006-04-19 10:26:00,NA,NA,NA,NA,0.26,12.7,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2006,4/27/2006 9:13,SHR,NA,NA,SHR_2006-04-27 09:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2006,5/12/2006 9:21,SHR,NA,NA,SHR_2006-05-12 09:21:00,NA,NA,NA,NA,0.54,15.5,90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2006,5/16/2006 14:00,SHR,NA,NA,SHR_2006-05-16 14:00:00,NA,NA,NA,NA,0.51,16.9,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/2006,5/25/2006 9:37,SHR,NA,NA,SHR_2006-05-25 09:37:00,NA,NA,NA,NA,0.37,15.7,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/2006,6/1/2006 9:44,SHR,NA,NA,SHR_2006-06-01 09:44:00,NA,NA,NA,NA,0.37,17.8,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/2006,6/13/2006 9:39,SHR,NA,NA,SHR_2006-06-13 09:39:00,NA,NA,NA,NA,NA,18.1,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/30/2006,6/30/2006 8:40,SHR,NA,NA,SHR_2006-06-30 08:40:00,NA,NA,NA,NA,0.56,20.8,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/26/2007,2/26/2007 14:10,SHR,NA,NA,SHR_2007-02-26 14:10:00,NA,NA,NA,NA,0.5,10,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/28/2007,2/28/2007 9:30,SHR,NA,NA,SHR_2007-02-28 09:30:00,NA,NA,NA,NA,0.31,8.8,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2007,3/12/2007 9:45,SHR,NA,NA,SHR_2007-03-12 09:45:00,NA,NA,NA,NA,0.71,13.2,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2007,3/28/2007 13:00,SHR,NA,NA,SHR_2007-03-28 13:00:00,NA,NA,NA,NA,1,14.6,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2007,4/11/2007 11:03,SHR,NA,NA,SHR_2007-04-11 11:03:00,NA,NA,NA,NA,1,16.4,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2007,4/23/2007 9:30,SHR,NA,NA,SHR_2007-04-23 09:30:00,NA,NA,NA,NA,0.97,14.8,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2007,5/9/2007 15:25,SHR,NA,NA,SHR_2007-05-09 15:25:00,NA,NA,NA,NA,0.77,21.1,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/2007,5/21/2007 13:40,SHR,NA,NA,SHR_2007-05-21 13:40:00,NA,NA,NA,NA,0.78,21.6,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2007,6/6/2007 9:14,SHR,NA,NA,SHR_2007-06-06 09:14:00,NA,NA,NA,NA,0.8,20.8,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/2007,6/20/2007 14:20,SHR,NA,NA,SHR_2007-06-20 14:20:00,NA,NA,NA,NA,0.9,21.7,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2008,1/16/2008 9:35,SHR,NA,NA,SHR_2008-01-16 09:35:00,NA,NA,NA,NA,0.24,8.8,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/30/2008,1/30/2008 9:30,SHR,NA,NA,SHR_2008-01-30 09:30:00,NA,NA,NA,NA,0.11,8.1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/13/2008,2/13/2008 9:42,SHR,NA,NA,SHR_2008-02-13 09:42:00,NA,NA,NA,NA,0.36,11,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/12/2008,3/12/2008 10:00,SHR,NA,NA,SHR_2008-03-12 10:00:00,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/2008,3/26/2008 9:20,SHR,NA,NA,SHR_2008-03-26 09:20:00,NA,NA,NA,NA,0.89,14.7,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/2008,4/9/2008 9:30,SHR,NA,NA,SHR_2008-04-09 09:30:00,NA,NA,NA,NA,0.91,15.1,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2008,4/23/2008 9:35,SHR,NA,NA,SHR_2008-04-23 09:35:00,NA,NA,NA,NA,0.68,15.3,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/2008,5/7/2008 9:20,SHR,NA,NA,SHR_2008-05-07 09:20:00,NA,NA,NA,NA,0.82,19.5,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/2008,5/21/2008 10:41,SHR,NA,NA,SHR_2008-05-21 10:41:00,NA,NA,NA,NA,0.57,22.4,148,NA,6.51,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/2008,6/4/2008 9:26,SHR,NA,NA,SHR_2008-06-04 09:26:00,NA,NA,NA,NA,0.57,20.3,159,NA,7.44,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/2008,6/16/2008 9:21,SHR,NA,NA,SHR_2008-06-16 09:21:00,NA,NA,NA,NA,0.53,20.4,109,NA,8.67,7.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/15/2009,1/15/2009 13:50,SHR,NA,NA,SHR_2009-01-15 13:50:00,NA,NA,NA,NA,0.96,9.7,135,NA,11.12,8.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
